price,"location.lat","location.long"
"3790.0","37.75996","-122.408981"
"5995.0","37.7989","-122.446017"
"4950.0","37.769178","-122.433572"
"3899.0","37.779761","-122.392816"
"5900.0","37.794237","-122.434423"
"4250.0","37.77591","-122.42452"
"1856.0","37.7759","-122.50287"
"4250.0","37.775074","-122.427542"
"4175.0","37.739723","-122.426748"
"4175.0","37.739787","-122.42692"
"5299.0","37.798324","-122.440798"
"4295.0","37.75024","-122.4337"
"5500.0","37.775787","-122.393355"
"3895.0","37.757755","-122.461596"
"3750.0","37.784438","-122.446247"
"1650.0","37.72992","-122.46642"
"5324.0","37.791982","-122.424207"
"3100.0","37.7509","-122.4153"
"4574.0","37.790996","-122.409715"
"6200.0","37.785979","-122.392545"
"4175.0","37.79252","-122.43823"
"7500.0","37.787298","-122.394481"
"3995.0","37.793014","-122.416113"
"4500.0","37.751842","-122.425153"
"8500.0","37.791017","-122.399149"
"4195.0","37.76577","-122.469961"
"4800.0","37.787","-122.43682"
"4800.0","37.786108","-122.424841"
"4990.0","37.795106","-122.428344"
"4800.0","37.783137","-122.454456"
"6990.0","37.791153","-122.395813"
"4500.0","37.789574","-122.412286"
"3495.0","37.714897","-122.460718"
"4990.0","37.786108","-122.424841"
"2650.0","37.760803","-122.497353"
"4600.0","37.7587","-122.433"
"5450.0","37.786068","-122.392937"
"3490.0","37.77752","-122.455877"
"3750.0","37.79252","-122.43823"
"3850.0","37.747498","-122.424735"
"3200.0","37.77539","-122.449708"
"4500.0","37.7712","-122.4413"
"3250.0","37.782361","-122.477374"
"7000.0","37.777922","-122.412568"
"4495.0","37.743626","-122.427889"
"3200.0","37.791173","-122.408315"
"3400.0","37.7812","-122.4614"
"3800.0","37.745974","-122.443377"
"4700.0","37.8002","-122.4091"
"7900.0","37.7999","-122.4342"
"3200.0","37.782316","-122.460051"
"3195.0","37.777211","-122.441554"
"2400.0","37.716061","-122.402091"
"3850.0","37.769324","-122.430739"
"3000.0","37.766156","-122.461199"
"2995.0","37.715928","-122.478269"
"2925.0","37.784243","-122.475365"
"2700.0","37.72705","-122.4332"
"2950.0","37.7441","-122.4863"
"4195.0","37.745296","-122.440088"
"4473.0","37.78317","-122.432681"
"2299.0","37.72715","-122.43681"
"4295.0","37.7906","-122.412838"
"4295.0","37.7906","-122.412838"
"4800.0","37.776104","-122.410267"
"4200.0","37.787101","-122.473314"
"4394.0","37.766159","-122.430641"
"1700.0","37.7759","-122.50287"
"3973.0","37.777573","-122.397484"
"4300.0","37.780265","-122.403387"
"4250.0","37.769526","-122.45071"
"7000.0","37.795559","-122.425225"
"2995.0","37.7917","-122.4186"
"4300.0","37.7834","-122.424295"
"2250.0","37.79804","-122.41514"
"1800.0","37.77987","-122.46475"
"3200.0","37.737764","-122.489488"
"4745.0","37.761324","-122.38864"
"3350.0","37.773937","-122.462261"
"4800.0","37.7917","-122.4186"
"3700.0","37.798762","-122.422337"
"4800.0","37.78726","-122.4468"
"4500.0","37.79804","-122.41514"
"2499.0","37.71498","-122.40532"
"4300.0","37.760944","-122.473869"
"6713.0","37.77408","-122.390142"
"3800.0","37.769967","-122.431703"
"4834.0","37.766159","-122.430641"
"2800.0","37.74272","-122.483192"
"4574.0","37.790996","-122.409715"
"4400.0","37.792634","-122.426157"
"3300.0","37.776221","-122.411606"
"5349.0","37.791982","-122.424207"
"6990.0","37.7864","-122.3892"
"12950.0","37.7509","-122.4153"
"4948.0","37.783629","-122.397081"
"1500.0","37.72715","-122.43681"
"4400.0","37.776634","-122.417672"
"6930.0","37.776414","-122.417341"
"5040.0","37.787575","-122.391477"
"4428.0","37.7621","-122.3971"
"4044.0","37.777555","-122.413034"
"1849.0","37.72715","-122.43681"
"8000.0","37.790676","-122.403402"
"4400.0","37.768602","-122.426796"
"3500.0","37.779097","-122.485739"
"6050.0","37.786139","-122.392847"
"3200.0","37.710324","-122.468998"
"3600.0","37.769706","-122.443657"
"2500.0","37.761181","-122.488779"
"3250.0","37.756092","-122.469192"
"4700.0","37.801068","-122.419382"
"4350.0","37.761182","-122.432842"
"2200.0","37.72715","-122.43681"
"4155.0","37.785058","-122.435682"
"3076.0","37.77493","-122.41942"
"5495.0","37.777281","-122.434864"
"4600.0","37.766014","-122.430824"
"4500.0","37.761282","-122.444008"
"4200.0","37.758539","-122.433666"
"2995.0","37.77987","-122.46475"
"1500.0","37.77493","-122.41942"
"3650.0","37.74116","-122.41784"
"3225.0","37.77493","-122.41942"
"3595.0","37.767595","-122.431191"
"3750.0","37.787","-122.43682"
"1500.0","37.72715","-122.43681"
"1200.0","37.72715","-122.43681"
"1150.0","37.77493","-122.41942"
"6500.0","37.8002","-122.4091"
"5200.0","37.801575","-122.43748"
"5000.0","37.751325","-122.426287"
"3625.0","37.79252","-122.43823"
"6300.0","37.79183","-122.43959"
"2199.0","37.72715","-122.43681"
"3400.0","37.776094","-122.444175"
"3200.0","37.73746","-122.49855"
"1900.0","37.7195","-122.4411"
"2695.0","37.747879","-122.493424"
"4500.0","37.77987","-122.46475"
"3650.0","37.778072","-122.424904"
"5500.0","37.747797","-122.424765"
"2600.0","37.7593","-122.4836"
"4500.0","37.77987","-122.46475"
"2600.0","37.790327","-122.4443"
"6000.0","37.758537","-122.435893"
"3100.0","37.755974","-122.469063"
"3995.0","37.780054","-122.404745"
"3700.0","37.787","-122.43682"
"4100.0","37.756126","-122.469041"
"1800.0","37.77493","-122.41942"
"3100.0","37.7195","-122.4411"
"2199.0","37.72715","-122.43681"
"6713.0","37.774107","-122.390978"
"3990.0","37.805185","-122.403436"
"4950.0","37.804802","-122.40842"
"5495.0","37.764141","-122.391781"
"3700.0","37.750495","-122.434007"
"5650.0","37.786386","-122.434301"
"3000.0","37.803663","-122.408192"
"3149.0","37.750279","-122.442727"
"3350.0","37.774605","-122.455896"
"5800.0","37.803952","-122.425675"
"1601.0","37.77493","-122.41942"
"3149.0","37.745","-122.4383"
"4400.0","37.776541","-122.417501"
"5800.0","37.77987","-122.46475"
"4450.0","37.77243","-122.396951"
"4990.0","37.771717","-122.42362"
"5621.0","37.7974","-122.4001"
"4800.0","37.798086","-122.439044"
"4500.0","37.803929","-122.404184"
"4950.0","37.761555","-122.440106"
"5000.0","37.803391","-122.446073"
"6000.0","37.804664","-122.405954"
"2745.0","37.738239","-122.500058"
"4000.0","37.787379","-122.39544"
"5500.0","37.783785","-122.39893"
"6500.0","37.78067","-122.38814"
"4000.0","37.761324","-122.38864"
"4497.0","37.711366","-122.391925"
"1999.0","37.78317","-122.432681"
"3800.0","37.7737","-122.491722"
"4867.0","37.776541","-122.417501"
"2600.0","37.7712","-122.4413"
"3500.0","37.761029","-122.474685"
"5400.0","37.803705","-122.443603"
"4400.0","37.76289","-122.428509"
"3775.0","37.741342","-122.491697"
"2950.0","37.775903","-122.493217"
"4750.0","37.766881","-122.420483"
"4000.0","37.76049","-122.40087"
"3700.0","37.757602","-122.409389"
"3800.0","37.775823","-122.407758"
"4305.0","37.791456","-122.392342"
"4025.0","37.763048","-122.388738"
"2995.0","37.786003","-122.418863"
"2795.0","37.723723","-122.43702"
"6500.0","37.794701","-122.4315"
"5025.0","37.762682","-122.425268"
"4895.0","37.764653","-122.466354"
"4363.0","37.780265","-122.403387"
"1832.0","37.72715","-122.43681"
"2000.0","37.71498","-122.40532"
"4300.0","37.711351","-122.394025"
"1900.0","37.762995","-122.489984"
"2985.0","37.77493","-122.41942"
"1601.0","37.77493","-122.41942"
"3700.0","37.73777","-122.4321"
"5000.0","37.803935","-122.434022"
"2495.0","37.77493","-122.41942"
"2500.0","37.7593","-122.4836"
"2995.0","37.777185","-122.465068"
"3499.0","37.7211","-122.4754"
"4800.0","37.7917","-122.4186"
"4500.0","37.745","-122.4383"
"4700.0","37.801068","-122.419382"
"4800.0","37.744085","-122.410368"
"4795.0","37.792088","-122.444656"
"4000.0","37.790459","-122.429092"
"2441.0","37.71498","-122.40532"
"5000.0","37.75024","-122.4337"
"8805.0","37.77408","-122.390142"
"3200.0","37.710256","-122.469116"
"4745.0","37.761324","-122.38864"
"5000.0","37.743431","-122.4311"
"2895.0","37.75024","-122.4337"
"4750.0","37.766674","-122.419825"
"4838.0","37.787575","-122.391477"
"4209.0","37.802069","-122.414569"
"1450.0","37.77493","-122.41942"
"3295.0","37.73746","-122.49855"
"5500.0","37.800415","-122.424359"
"4958.0","37.783629","-122.397081"
"4300.0","37.770972","-122.422468"
"3225.0","37.717243","-122.480778"
"1605.0","37.77493","-122.41942"
"4295.0","37.784673","-122.436874"
"3895.0","37.7725","-122.4147"
"4480.0","37.746412","-122.421704"
"4600.0","37.803929","-122.404184"
"2750.0","37.7195","-122.4411"
"4499.0","37.757301","-122.398939"
"4550.0","37.795527","-122.425057"
"5095.0","37.798472","-122.417218"
"3800.0","37.762741","-122.442211"
"4675.0","37.787578","-122.421523"
"1774.0","37.72715","-122.43681"
"3300.0","37.750064","-122.421401"
"3650.0","37.7917","-122.4186"
"3900.0","37.742897","-122.426594"
"2790.0","37.77987","-122.46475"
"5250.0","37.800663","-122.42241"
"1850.0","37.7786","-122.4892"
"4425.0","37.7725","-122.4147"
"3100.0","37.780326","-122.462083"
"4000.0","37.750646","-122.411472"
"3875.0","37.772303","-122.416428"
"2545.0","37.77493","-122.41942"
"3800.0","37.7725","-122.4147"
"2795.0","37.77493","-122.41942"
"3650.0","37.79252","-122.43823"
"5600.0","37.792377","-122.414025"
"2545.0","37.77493","-122.41942"
"4400.0","37.776541","-122.417501"
"2395.0","37.77493","-122.41942"
"2515.0","37.77493","-122.41942"
"4025.0","37.763048","-122.388738"
"2800.0","37.76654","-122.422044"
"4574.0","37.790996","-122.409715"
"2795.0","37.738648","-122.490431"
"5349.0","37.791982","-122.424207"
"4435.0","37.776369","-122.419506"
"2600.0","37.717936","-122.468036"
"5355.0","37.791982","-122.424207"
"5999.0","37.776333","-122.394035"
"4000.0","37.75024","-122.4337"
"5900.0","37.800571","-122.404335"
"5299.0","37.798324","-122.440798"
"1995.0","37.77493","-122.41942"
"3200.0","37.779283","-122.45986"
"4600.0","37.771717","-122.42362"
"5000.0","37.751842","-122.425153"
"6500.0","37.777092","-122.410506"
"2850.0","37.721814","-122.453879"
"4875.0","37.768602","-122.426796"
"4795.0","37.76613","-122.428819"
"6500.0","37.760169","-122.409941"
"4600.0","37.795106","-122.428344"
"4000.0","37.7195","-122.4411"
"4250.0","37.743035","-122.424309"
"4200.0","37.766576","-122.439502"
"4500.0","37.78594","-122.4907"
"4500.0","37.7509","-122.4153"
"900.0","37.71974","-122.39242"
"3795.0","37.775662","-122.409214"
"3795.0","37.775662","-122.409214"
"2380.0","37.717513","-122.396293"
"3000.0","37.7786","-122.4892"
"4795.0","37.792088","-122.444656"
"3000.0","37.7786","-122.4892"
"2995.0","37.723044","-122.43604"
"2495.0","37.744869","-122.476896"
"3000.0","37.784725","-122.469919"
"2850.0","37.73746","-122.49855"
"3900.0","37.797272","-122.41647"
"3800.0","37.756924","-122.402008"
"8786.0","37.773971","-122.390957"
"4995.0","37.723492","-122.454283"
"10000.0","37.791153","-122.395813"
"1000.0","37.719","-122.4096"
"3250.0","37.75024","-122.4337"
"4025.0","37.763048","-122.388738"
"3100.0","37.755804","-122.469213"
"4100.0","37.755736","-122.469106"
"4335.0","37.79457","-122.39994"
"1607.0","37.77493","-122.41942"
"4450.0","37.77243","-122.396951"
"6500.0","37.760169","-122.409941"
"4750.0","37.749147","-122.429604"
"3715.0","37.787587","-122.413957"
"2900.0","37.715278","-122.468008"
"3895.0","37.799997","-122.427645"
"7225.0","37.786765","-122.392053"
"1500.0","37.72715","-122.43681"
"1652.0","37.77493","-122.41942"
"1500.0","37.72715","-122.43681"
"3400.0","37.76922","-122.44814"
"5500.0","37.784917","-122.397496"
"6200.0","37.785899","-122.39937"
"4767.0","37.787836","-122.393396"
"4500.0","37.774031","-122.395577"
"14000.0","37.791153","-122.395813"
"2299.0","37.72715","-122.43681"
"580.0","37.77493","-122.41942"
"1395.0","37.72715","-122.43681"
"14000.0","37.791153","-122.395813"
"3225.0","37.716788","-122.475918"
"1607.0","37.77493","-122.41942"
"5500.0","37.768596","-122.426706"
"3375.0","37.762471","-122.444193"
"3000.0","37.722398","-122.430026"
"4250.0","37.79252","-122.43823"
"3200.0","37.710171","-122.468945"
"1900.0","37.77493","-122.41942"
"6800.0","37.7725","-122.4147"
"10000.0","37.792648","-122.4119"
"12000.0","37.793223","-122.41447"
"3100.0","37.751024","-122.438474"
"3295.0","37.747168","-122.409024"
"3800.0","37.745974","-122.443377"
"4497.0","37.711366","-122.391925"
"1325.0","37.72715","-122.43681"
"5000.0","37.786627","-122.46576"
"3995.0","37.772303","-122.416428"
"3850.0","37.77021","-122.445345"
"3200.0","37.754718","-122.492409"
"3850.0","37.773549","-122.434109"
"4200.0","37.753158","-122.429808"
"2400.0","37.77645","-122.473673"
"3200.0","37.716945","-122.481572"
"5107.0","37.787575","-122.391477"
"5324.0","37.791982","-122.424207"
"4574.0","37.790996","-122.409715"
"3500.0","37.73746","-122.49855"
"1967.0","37.7759","-122.50287"
"1475.0","37.71974","-122.39242"
"3350.0","37.7211","-122.4754"
"4650.0","37.786816","-122.461471"
"3625.0","37.79076","-122.426709"
"3280.0","37.7211","-122.4754"
"4200.0","37.777965","-122.445172"
"4300.0","37.760956","-122.474796"
"4025.0","37.763048","-122.388738"
"2299.0","37.72715","-122.43681"
"1847.0","37.72715","-122.43681"
"3800.0","37.762741","-122.442211"
"3149.0","37.760181","-122.446167"
"3900.0","37.771009","-122.445508"
"4995.0","37.7509","-122.4153"
"1900.0","37.74116","-122.41784"
"4200.0","37.755366","-122.419858"
"5450.0","37.78067","-122.38814"
"3995.0","37.769163","-122.4291"
"2900.0","37.761219","-122.487927"
"3500.0","37.787522","-122.429152"
"3795.0","37.7545","-122.43439"
"5500.0","37.786768","-122.442956"
"2000.0","37.72705","-122.4332"
"2000.0","37.72705","-122.4332"
"6900.0","37.790617","-122.396418"
"5910.0","37.786248","-122.402025"
"3800.0","37.741666","-122.416928"
"1400.0","37.713412","-122.413249"
"4375.0","37.750835","-122.469034"
"3995.0","37.785105","-122.440994"
"3000.0","37.772108","-122.430434"
"1350.0","37.77493","-122.41942"
"1999.0","37.72715","-122.43681"
"3100.0","37.761267","-122.487711"
"3600.0","37.773157","-122.492859"
"2550.0","37.73746","-122.49855"
"4404.0","37.780265","-122.403387"
"4900.0","37.78067","-122.38814"
"4435.0","37.7813","-122.4167"
"1850.0","37.71498","-122.40532"
"4100.0","37.792804","-122.417759"
"4530.0","37.766674","-122.419825"
"2100.0","37.72705","-122.4332"
"4250.0","37.751437","-122.431877"
"3750.0","37.787","-122.43682"
"6750.0","37.796705","-122.442183"
"10000.0","37.783146","-122.394606"
"4986.0","37.766159","-122.430641"
"4250.0","37.789372","-122.444788"
"1827.0","37.72715","-122.43681"
"2380.0","37.74607","-122.492027"
"3200.0","37.759927","-122.474724"
"3950.0","37.801528","-122.408767"
"2900.0","37.761181","-122.488779"
"5000.0","37.755437","-122.418748"
"3633.0","37.7211","-122.4754"
"3400.0","37.786369","-122.443635"
"2800.0","37.78594","-122.4907"
"3505.0","37.7211","-122.4754"
"4795.0","37.792253","-122.443829"
"3295.0","37.72025","-122.481362"
"3295.0","37.77493","-122.41942"
"3295.0","37.7211","-122.4754"
"3730.0","37.7917","-122.4186"
"4300.0","37.791311","-122.392525"
"4295.0","37.7906","-122.412838"
"4250.0","37.789372","-122.444788"
"4025.0","37.76049","-122.40087"
"4995.0","37.78067","-122.38814"
"3400.0","37.774022","-122.467132"
"4650.0","37.7545","-122.43439"
"4395.0","37.776408","-122.426701"
"3999.0","37.766159","-122.430641"
"4750.0","37.7621","-122.3971"
"3200.0","37.71708","-122.445808"
"6300.0","37.79183","-122.43959"
"4200.0","37.753158","-122.429808"
"3995.0","37.790206","-122.438165"
"2950.0","37.729397","-122.426025"
"4750.0","37.75024","-122.4337"
"4295.0","37.789116","-122.424839"
"3999.0","37.766661","-122.451317"
"5299.0","37.798324","-122.440798"
"3700.0","37.80101","-122.426851"
"7260.0","37.7999","-122.4342"
"2349.0","37.72715","-122.43681"
"1700.0","37.71974","-122.39242"
"2750.0","37.79301","-122.41611"
"2750.0","37.75986","-122.4148"
"1800.0","37.71627","-122.38882"
"3400.0","37.773971","-122.46711"
"3000.0","37.74127","-122.473707"
"3695.0","37.799162","-122.427476"
"2800.0","37.76521","-122.482615"
"3200.0","37.762696","-122.394595"
"4800.0","37.744085","-122.410368"
"5700.0","37.798112","-122.442468"
"3100.0","37.756092","-122.469192"
"4100.0","37.76228","-122.4618"
"5495.0","37.776464","-122.426263"
"3500.0","37.77984","-122.490097"
"3300.0","37.719292","-122.459194"
"3150.0","37.77493","-122.41942"
"4800.0","37.762113","-122.404259"
"3600.0","37.773072","-122.495992"
"3130.0","37.717896","-122.481902"
"1550.0","37.77493","-122.41942"
"1000.0","37.7509","-122.4153"
"3295.0","37.7211","-122.4754"
"4395.0","37.77591","-122.42452"
"4295.0","37.79252","-122.43823"
"4700.0","37.803761","-122.413223"
"1619.0","37.77493","-122.41942"
"4395.0","37.776408","-122.426701"
"3750.0","37.784438","-122.446247"
"4450.0","37.77243","-122.396951"
"4795.0","37.792088","-122.444656"
"3300.0","37.743565","-122.428883"
"6779.0","37.77408","-122.390142"
"3150.0","37.7211","-122.4754"
"3645.0","37.785964","-122.456963"
"7000.0","37.777922","-122.412568"
"2295.0","37.7211","-122.4754"
"1500.0","37.72715","-122.43681"
"2450.0","37.787757","-122.420116"
"4530.0","37.766674","-122.419825"
"4200.0","37.761968","-122.417179"
"4015.0","37.766159","-122.430641"
"3195.0","37.77493","-122.41942"
"3200.0","37.759927","-122.474724"
"3200.0","37.76228","-122.4618"
"3450.0","37.795135","-122.393703"
"4500.0","37.759305","-122.40794"
"3345.0","37.77493","-122.41942"
"4000.0","37.77493","-122.41942"
"4500.0","37.753042","-122.4057"
"2800.0","37.764204","-122.505339"
"4350.0","37.79301","-122.41611"
"3899.0","37.7211","-122.4754"
"4750.0","37.7694","-122.3867"
"4500.0","37.79301","-122.41611"
"2500.0","37.72992","-122.46642"
"3899.0","37.779277","-122.392211"
"3995.0","37.780054","-122.404745"
"5107.0","37.787575","-122.391477"
"4350.0","37.764744","-122.416363"
"5495.0","37.764141","-122.391781"
"3295.0","37.77493","-122.41942"
"5500.0","37.776889","-122.39542"
"3155.0","37.7211","-122.4754"
"3400.0","37.774005","-122.46711"
"2990.0","37.77493","-122.41942"
"3750.0","37.79252","-122.43823"
"4300.0","37.791311","-122.392525"
"4614.0","37.78067","-122.38814"
"4750.0","37.749147","-122.429604"
"3695.0","37.799273","-122.427478"
"3400.0","37.784418","-122.450845"
"6300.0","37.786139","-122.392847"
"3295.0","37.77493","-122.41942"
"3990.0","37.75996","-122.408981"
"4990.0","37.771717","-122.42362"
"3200.0","37.782126","-122.477358"
"4800.0","37.786108","-122.424841"
"1400.0","37.713211","-122.448108"
"4650.0","37.761476","-122.393488"
"2800.0","37.754146","-122.478616"
"3599.0","37.763279","-122.483554"
"4800.0","37.790574","-122.428465"
"2850.0","37.77493","-122.41942"
"3515.0","37.715849","-122.474433"
"4100.0","37.755668","-122.46902"
"3100.0","37.755804","-122.469213"
"2150.0","37.725615","-122.427612"
"5250.0","37.755106","-122.42429"
"4250.0","37.803237","-122.409749"
"3700.0","37.776789","-122.42747"
"2900.0","37.782802","-122.467629"
"4175.0","37.739787","-122.42692"
"4175.0","37.739723","-122.426748"
"3000.0","37.7211","-122.4754"
"3762.0","37.7917","-122.4186"
"4425.0","37.76654","-122.422044"
"3800.0","37.7545","-122.43439"
"4185.0","37.785012","-122.435565"
"4750.0","37.755054","-122.425116"
"5449.0","37.7974","-122.4001"
"3650.0","37.79252","-122.43823"
"2417.0","37.77493","-122.41942"
"4366.0","37.780265","-122.403387"
"2890.0","37.738601","-122.423353"
"3931.0","37.777573","-122.397484"
"1787.0","37.72715","-122.43681"
"2700.0","37.7759","-122.50287"
"2000.0","37.7759","-122.50287"
"5395.0","37.76922","-122.44814"
"3295.0","37.780326","-122.462083"
"3199.0","37.77493","-122.41942"
"3750.0","37.7759","-122.50287"
"2199.0","37.72715","-122.43681"
"3100.0","37.782756","-122.479552"
"3995.0","37.79802","-122.42742"
"3800.0","37.778568","-122.44694"
"3750.0","37.761303","-122.470417"
"4895.0","37.76228","-122.4618"
"3199.0","37.7211","-122.4754"
"4250.0","37.748367","-122.445043"
"1695.0","37.72715","-122.43681"
"4270.0","37.785135","-122.435683"
"2100.0","37.787","-122.43682"
"4300.0","37.77591","-122.42452"
"2695.0","37.726601","-122.429044"
"4393.0","37.796238","-122.400484"
"4200.0","37.804178","-122.417484"
"3995.0","37.779277","-122.392211"
"4300.0","37.78937","-122.446146"
"4500.0","37.77738","-122.465029"
"5750.0","37.803189","-122.43782"
"6805.0","37.7725","-122.4147"
"1000.0","37.719","-122.4096"
"4200.0","37.787101","-122.473314"
"2050.0","37.716079","-122.444563"
"6990.0","37.7864","-122.3892"
"1615.0","37.77699","-122.469361"
"3895.0","37.7856","-122.4358"
"4300.0","37.770106","-122.438664"
"3750.0","37.787","-122.43682"
"5500.0","37.784917","-122.397496"
"6200.0","37.785899","-122.39937"
"5450.0","37.768596","-122.426706"
"4767.0","37.787836","-122.393396"
"4200.0","37.752108","-122.41185"
"3199.0","37.7211","-122.4754"
"6305.0","37.787575","-122.391477"
"2145.0","37.71498","-122.40532"
"2800.0","37.754146","-122.478616"
"2349.0","37.72715","-122.43681"
"2800.0","37.754146","-122.478616"
"3514.0","37.780181","-122.409709"
"2195.0","37.7759","-122.50287"
"3149.0","37.750773","-122.442783"
"5500.0","37.755437","-122.418748"
"4995.0","37.762283","-122.389664"
"1889.0","37.7759","-122.50287"
"3200.0","37.796805","-122.415193"
"4209.0","37.802069","-122.414569"
"6000.0","37.757855","-122.439074"
"4700.0","37.774031","-122.395577"
"4650.0","37.78067","-122.38814"
"1600.0","37.7759","-122.50287"
"1795.0","37.71627","-122.38882"
"3250.0","37.76922","-122.44814"
"6000.0","37.7864","-122.3892"
"2850.0","37.784741","-122.47977"
"2850.0","37.784673","-122.479641"
"4100.0","37.75577","-122.469084"
"3495.0","37.775654","-122.440126"
"4300.0","37.79457","-122.39994"
"5355.0","37.802927","-122.419797"
"5349.0","37.791982","-122.424207"
"4500.0","37.779277","-122.392211"
"3000.0","37.775667","-122.44827"
"4895.0","37.764653","-122.466354"
"1575.0","37.7759","-122.50287"
"4080.0","37.745296","-122.440088"
"5995.0","37.776855","-122.39557"
"2750.0","37.718633","-122.459189"
"6000.0","37.768596","-122.426706"
"5450.0","37.791089","-122.408976"
"3495.0","37.7509","-122.4153"
"3300.0","37.77582","-122.491207"
"2450.0","37.760356","-122.507479"
"3650.0","37.713948","-122.47315"
"6300.0","37.786768","-122.442956"
"3295.0","37.71883","-122.480936"
"2200.0","37.780265","-122.403387"
"3495.0","37.715364","-122.478257"
"2900.0","37.7917","-122.4186"
"4430.0","37.791456","-122.392342"
"1850.0","37.71627","-122.38882"
"3300.0","37.735069","-122.420447"
"3100.0","37.784554","-122.48507"
"1700.0","37.71974","-122.39242"
"3550.0","37.758365","-122.423489"
"4530.0","37.77243","-122.396951"
"1787.0","37.72715","-122.43681"
"1585.0","37.77493","-122.41942"
"1300.0","37.753344","-122.442627"
"3899.0","37.779761","-122.392816"
"4975.0","37.78067","-122.38814"
"5250.0","37.783265","-122.420568"
"4978.0","37.796335","-122.400585"
"3155.0","37.71498","-122.40532"
"6000.0","37.777028","-122.393184"
"3800.0","37.806512","-122.410419"
"2440.0","37.7759","-122.50287"
"2575.0","37.7759","-122.50287"
"4500.0","37.7441","-122.4863"
"1787.0","37.72715","-122.43681"
"3505.0","37.7211","-122.4754"
"10500.0","37.791153","-122.395813"
"2399.0","37.7759","-122.50287"
"1445.0","37.72715","-122.43681"
"3275.0","37.7211","-122.4754"
"4382.0","37.78067","-122.38814"
"2000.0","37.7759","-122.50287"
"3100.0","37.756092","-122.469192"
"4283.0","37.780265","-122.403387"
"4100.0","37.755736","-122.469106"
"4000.0","37.750851","-122.428096"
"3500.0","37.776821","-122.496014"
"3300.0","37.743565","-122.428883"
"4600.0","37.80403","-122.403349"
"4800.0","37.744085","-122.410368"
"3555.0","37.7211","-122.4754"
"2499.0","37.71498","-122.40532"
"4025.0","37.763048","-122.388738"
"5200.0","37.792812","-122.414281"
"4435.0","37.776702","-122.419388"
"3000.0","37.7509","-122.4153"
"3800.0","37.78067","-122.38814"
"3200.0","37.7593","-122.4836"
"3199.0","37.7211","-122.4754"
"3295.0","37.7211","-122.4754"
"3149.0","37.74916","-122.442599"
"4510.0","37.76049","-122.40087"
"3200.0","37.71708","-122.445808"
"7250.0","37.7915","-122.4018"
"6753.0","37.77408","-122.390142"
"6050.0","37.786139","-122.392847"
"4995.0","37.78723","-122.391465"
"4600.0","37.773099","-122.430161"
