STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140916,0,-9999,0,239,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140917,0,-9999,0,233,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140918,10,-9999,0,233,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140919,0,-9999,0,200,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140920,0,-9999,0,189,161
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140921,0,-9999,0,194,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140922,0,-9999,0,217,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140923,0,-9999,0,211,161
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140924,10,-9999,0,239,167
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140925,119,-9999,0,217,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140926,0,-9999,0,211,161
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140927,0,-9999,0,211,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140928,0,-9999,0,206,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140929,0,-9999,0,183,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140930,0,-9999,0,206,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141001,0,-9999,0,278,150
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141002,0,-9999,0,311,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141003,0,-9999,0,333,183
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141004,0,-9999,0,328,172
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141005,0,-9999,0,278,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141006,0,-9999,0,228,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141007,0,-9999,0,189,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141008,0,-9999,0,189,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141009,0,-9999,0,167,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141010,0,-9999,0,178,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141011,0,-9999,0,217,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141012,0,-9999,0,294,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141013,0,-9999,0,261,150
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141014,0,-9999,0,200,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141015,0,-9999,0,211,150
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141016,0,-9999,0,200,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141017,0,-9999,0,233,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141018,0,-9999,0,244,172
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141019,0,-9999,0,211,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141020,13,-9999,0,194,150
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141021,0,-9999,0,194,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141022,0,-9999,0,211,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141023,0,-9999,0,217,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141024,0,-9999,0,200,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141025,48,-9999,0,206,150
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141026,0,-9999,0,194,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141027,0,-9999,0,189,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141028,0,-9999,0,206,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141029,0,-9999,0,261,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141030,0,-9999,0,217,161
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141031,56,-9999,0,167,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141101,0,-9999,0,178,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141102,0,-9999,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141103,0,-9999,0,200,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141104,0,-9999,0,206,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141105,0,-9999,0,239,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141106,0,-9999,0,228,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141107,0,-9999,0,194,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141108,0,-9999,0,244,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141109,0,-9999,0,222,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141110,0,-9999,0,167,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141111,0,-9999,0,178,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141112,3,-9999,0,183,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141113,74,-9999,0,172,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141114,0,-9999,0,183,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141115,0,-9999,0,183,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141116,0,-9999,0,172,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141117,0,-9999,0,189,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141118,0,-9999,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141119,46,-9999,0,161,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141120,145,-9999,0,144,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141121,0,-9999,0,161,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141122,79,-9999,0,178,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141123,0,-9999,0,183,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141124,0,-9999,0,189,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141125,0,-9999,0,183,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141126,0,-9999,0,200,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141127,0,-9999,0,194,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141128,5,-9999,-9999,172,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141129,36,-9999,0,183,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141130,196,-9999,0,156,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141201,0,-9999,0,183,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141202,409,-9999,0,161,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141203,457,-9999,0,178,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141204,23,-9999,0,189,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141205,28,-9999,0,178,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141206,46,-9999,0,189,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141207,0,-9999,0,172,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141208,0,-9999,0,200,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141209,3,-9999,0,172,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141210,0,-9999,0,178,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141211,864,-9999,0,178,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141212,64,-9999,0,139,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141213,0,-9999,0,133,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141214,46,-9999,0,150,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141215,312,-9999,0,128,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141216,284,-9999,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141217,69,-9999,0,144,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141218,10,-9999,0,156,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141219,315,-9999,0,139,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141220,10,-9999,0,161,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141221,15,-9999,0,167,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141222,0,-9999,0,178,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141223,0,-9999,0,200,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141224,18,-9999,-9999,161,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141225,0,-9999,0,139,83
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141226,0,-9999,0,144,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141227,0,-9999,0,128,72
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141228,0,-9999,0,139,72
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141229,0,-9999,0,122,78
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141230,0,-9999,0,117,72
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20141231,0,-9999,0,139,72
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150101,0,-9999,0,122,50
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150102,0,-9999,0,111,56
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150103,0,-9999,0,117,56
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150104,0,-9999,0,128,72
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150105,0,-9999,0,161,83
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150106,0,-9999,0,178,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150107,0,-9999,0,194,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150108,0,-9999,0,172,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150109,0,-9999,0,189,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150110,0,-9999,0,167,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150111,0,-9999,0,139,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150112,0,-9999,0,172,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150113,0,-9999,0,178,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150114,0,-9999,0,150,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150115,0,-9999,0,144,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150116,0,-9999,0,161,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150117,0,-9999,0,156,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150118,0,-9999,0,172,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150119,0,-9999,0,156,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150120,0,-9999,0,167,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150121,0,-9999,0,172,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150122,0,-9999,0,139,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150123,0,-9999,0,189,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150124,0,-9999,0,172,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150125,0,-9999,0,178,78
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150126,0,-9999,0,178,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150127,0,-9999,0,189,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150128,0,-9999,0,194,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150129,0,-9999,0,189,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150130,0,-9999,0,178,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150131,0,-9999,0,233,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150201,0,-9999,0,189,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150202,0,-9999,0,189,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150203,0,-9999,0,200,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150204,0,-9999,0,172,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150205,0,-9999,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150206,178,-9999,0,178,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150207,10,-9999,0,183,156
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150208,185,-9999,0,189,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150209,0,-9999,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150210,0,-9999,0,178,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150211,0,-9999,0,194,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150212,0,-9999,0,217,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150213,0,-9999,0,233,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150214,0,-9999,0,228,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150215,0,-9999,0,239,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150216,0,-9999,0,206,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150217,0,-9999,0,161,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150218,0,-9999,0,167,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150219,0,-9999,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150220,0,-9999,0,200,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150221,0,-9999,0,194,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150222,0,-9999,0,183,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150223,0,-9999,0,172,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150224,0,-9999,0,189,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150225,0,-9999,0,194,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150226,0,-9999,0,183,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150227,0,-9999,0,144,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150228,0,-9999,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150301,0,-9999,0,172,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150302,0,-9999,0,161,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150303,0,-9999,0,172,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150304,0,-9999,0,194,89
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150305,0,-9999,0,211,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150306,0,-9999,0,211,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150307,0,-9999,0,233,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150308,0,-9999,0,200,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150309,0,-9999,0,172,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150310,0,-9999,0,172,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150311,8,-9999,0,183,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150312,0,-9999,0,206,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150313,0,-9999,0,244,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150314,0,-9999,0,289,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150315,0,-9999,0,200,144
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150316,0,-9999,0,206,139
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150317,0,-9999,0,167,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150318,0,-9999,0,189,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150319,0,-9999,0,222,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150320,0,-9999,0,189,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150321,0,-9999,0,200,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150322,5,-9999,0,178,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150323,18,-9999,0,172,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150324,0,-9999,0,167,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150325,0,-9999,0,211,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150326,0,-9999,0,267,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150327,0,-9999,0,150,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150328,0,-9999,0,217,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150329,0,-9999,0,217,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150330,0,-9999,0,167,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150331,0,-9999,0,167,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150401,0,-9999,0,161,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150402,0,-9999,0,189,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150403,0,-9999,0,194,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150404,0,-9999,0,150,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150405,36,-9999,-9999,139,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150406,0,-9999,0,161,83
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150407,175,-9999,-9999,144,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150408,0,-9999,-9999,161,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150409,0,-9999,0,183,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150410,0,-9999,-9999,167,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150411,0,-9999,0,178,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150412,0,-9999,0,217,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150413,0,-9999,0,144,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150414,0,-9999,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150415,0,-9999,0,189,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150416,0,-9999,0,261,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150417,0,-9999,0,211,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150418,0,-9999,0,156,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150419,0,-9999,0,150,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150420,0,-9999,0,150,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150421,0,-9999,0,128,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150422,0,-9999,0,161,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150423,0,-9999,0,172,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150424,30,-9999,0,150,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150425,89,-9999,0,150,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150426,0,-9999,0,194,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150427,0,-9999,0,244,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150428,0,-9999,0,156,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150429,0,-9999,0,178,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150430,0,-9999,0,289,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150501,0,0,0,200,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150502,0,0,0,161,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150503,0,0,0,156,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150504,0,0,0,128,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150505,0,0,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150506,0,0,0,172,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150507,0,0,0,172,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150508,0,0,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150509,0,0,0,156,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150510,0,0,0,139,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150511,0,0,0,150,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150512,0,0,0,156,94
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150513,0,0,0,161,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150514,0,0,0,172,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150515,0,0,0,156,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150516,0,0,0,156,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150517,0,0,0,156,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150518,0,0,0,150,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150519,0,0,0,161,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150520,8,0,0,150,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150521,8,0,0,178,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150522,0,0,0,161,122
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150523,0,0,0,167,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150524,0,0,0,133,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150525,3,0,0,150,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150526,5,0,0,161,111
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150527,0,0,0,144,106
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150528,0,0,0,150,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150529,0,0,0,139,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150530,0,0,0,156,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150531,0,0,0,156,100
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150601,3,0,0,211,133
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150602,0,0,0,167,128
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150603,0,0,0,167,117
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20150604,0,-9999,-9999,189,111
